"time","M","Y","Z","I"
3026,665.354,40.2619,12.5953,313
3027,668.119,40.2535,12.627,314
3028,668.807,40.2376,12.6481,313
3029,666.726,40.1847,12.6347,311
3030,654.053,40.07,12.6314,312
3031,640.848,39.9208,12.66,315
3032,642.463,39.8099,12.6511,316
3033,654.717,39.8268,12.6496,319
3034,663.945,39.9142,12.6446,320
3035,675.851,40.0566,12.639,319
3036,669.466,40.0913,12.6482,315
3037,662.819,40.0673,12.6346,314
3038,652.337,39.9791,12.632,314
3039,652.803,39.8908,12.627,313
3040,650.523,39.7227,12.6104,307
3041,652.971,39.575,12.5744,306
3042,655.174,39.444,12.5276,305
3043,660.756,39.3487,12.4928,304
3044,686.481,39.4482,12.4981,306
3045,679.933,39.4966,12.5255,306
3046,664.139,39.442,12.5702,306
3047,664.325,39.3689,12.5811,304
3048,662.693,39.3188,12.5735,306
3049,669.324,39.3151,12.5459,306
3050,677.991,39.3525,12.5182,305
3051,658.792,39.2421,12.4654,303
3052,656.813,39.1312,12.4191,303
3053,658.632,39.0306,12.378,302
3054,656.668,38.9537,12.348,304
3055,665.702,38.9406,12.3793,304
3056,658.531,38.91,12.3944,306
3057,657.478,38.8634,12.3773,305
3058,660.13,38.8382,12.3544,305
3059,671.517,38.8988,12.3387,306
3060,668.266,38.9842,12.3375,310
3061,683.339,39.1946,12.3492,313
3062,677.105,39.3692,12.3146,315
3063,679.595,39.5543,12.2798,316
3064,683.635,39.7456,12.2482,316
3065,684.572,39.8965,12.2241,314
3066,682.715,39.9934,12.22,312
3067,677.443,40.0467,12.2104,312
3068,684.399,40.1383,12.1958,312
3069,680.759,40.1973,12.1878,312
3070,691.883,40.3602,12.2069,315
3071,692.895,40.4989,12.2337,314
3072,683.005,40.5209,12.2997,311
3073,688.505,40.562,12.3545,310
3074,687.154,40.5902,12.4126,310
3075,685.939,40.5816,12.4726,308
3076,693.845,40.5965,12.5199,306
3077,679.36,40.5201,12.5503,306
3078,664.524,40.3853,12.5671,308
3079,652.972,40.1926,12.5958,308
3080,650.675,40.0185,12.6143,309
3081,647.707,39.8441,12.6654,309
3082,638.737,39.6443,12.709,310
3083,632.463,39.4141,12.7159,309
3084,634.917,39.1992,12.7288,307
3085,645.225,39.1206,12.7376,311
3086,648.202,39.0939,12.7349,313
3087,664.382,39.1852,12.7396,314
3088,669.044,39.3222,12.7156,316
3089,666.04,39.4255,12.6733,316
3090,667.836,39.555,12.6129,318
3091,664.952,39.6395,12.5582,317
3092,667.757,39.7458,12.5035,318
3093,667.581,39.8654,12.4408,320
3094,678.223,40.0282,12.3685,319
3095,680.601,40.1892,12.3011,319
3096,670.141,40.3169,12.2765,323
3097,663.427,40.3872,12.2681,323
3098,651.984,40.3877,12.2967,324
3099,655.186,40.4216,12.3397,325
3100,646.367,40.3816,12.3722,324
3101,659.13,40.4295,12.4128,324
3102,656.217,40.4282,12.4393,322
3103,658.096,40.4518,12.4727,323
3104,654.386,40.4737,12.5102,325
3105,655.547,40.5009,12.5613,325
3106,668.293,40.5964,12.6118,324
3107,668.063,40.6802,12.6519,324
3108,663.357,40.7242,12.6739,324
3109,662.721,40.7721,12.6741,325
3110,669.349,40.897,12.6847,328
3111,671.714,41.0501,12.6722,330
3112,665.743,41.1343,12.6872,329
3113,656.769,41.1247,12.6868,327
3114,648.692,41.0626,12.6942,327
3115,636.923,40.9291,12.7011,327
3116,646.13,40.9078,12.7096,330
3117,656.217,40.9687,12.7396,331
3118,656.296,41.0363,12.7659,332
3119,653.666,41.0914,12.7797,333
3120,652.199,41.1059,12.7947,331
3121,653.579,41.1156,12.8339,330
3122,661.121,41.2,12.8819,332
3123,651.709,41.1997,12.9084,331
3124,639.638,41.1308,12.9054,332
3125,647.675,41.1355,12.8859,333
3126,648.607,41.146,12.844,333
3127,635.946,41.0579,12.8373,332
3128,644.352,41.048,12.8564,333
3129,648.317,41.0658,12.8776,333
3130,649.185,41.0752,12.8949,332
3131,653.566,41.1381,12.8995,334
3132,653.01,41.2154,12.9025,336
3133,655.209,41.2995,12.929,336
3134,658.088,41.4446,12.9289,340
3135,652.579,41.5862,12.9073,344
3136,648.521,41.6844,12.9088,344
3137,634.969,41.7021,12.9121,346
3138,641.672,41.7648,12.8844,346
3139,647.705,41.8878,12.8813,348
3140,645.034,42.0158,12.8869,351
3141,632.731,42.0427,12.8898,351
3142,645.058,42.1421,12.9096,350
3143,658.852,42.3161,12.9338,349
3144,655.067,42.4699,12.9602,351
3145,669.66,42.6982,13.0058,350
3146,667.494,42.8741,13.0502,349
3147,668.245,43.0622,13.081,351
3148,670.72,43.2478,13.0865,351
3149,670.248,43.4231,13.1062,352
3150,672.523,43.5832,13.1448,351
3151,685.371,43.8306,13.185,352
3152,683.434,44.0509,13.1935,353
3153,684.391,44.2938,13.2246,356
3154,685.252,44.517,13.2793,356
3155,681.526,44.7156,13.3275,358
3156,690.774,44.96,13.3991,358
3157,682.896,45.1213,13.4544,358
3158,678.507,45.2207,13.5134,357
3159,665.556,45.1653,13.5716,353
3160,664.7,45.1096,13.6266,353
3161,660.33,44.991,13.6769,350
3162,665.397,44.9209,13.7545,350
3163,669.058,44.897,13.8236,351
3164,666.052,44.8922,13.8999,354
3165,673.247,44.9267,13.9699,353
3166,672.522,44.9652,14.0322,354
3167,683.57,45.0787,14.1089,354
3168,669.213,45.0391,14.1596,351
3169,677.892,45.0524,14.1907,350
3170,666.802,44.9985,14.1733,351
3171,664.022,44.9178,14.1559,350
3172,655.22,44.771,14.1187,349
3173,662.598,44.7548,14.0967,354
3174,661.138,44.7174,14.0891,353
3175,655.324,44.6424,14.0877,353
3176,646.492,44.5122,14.0985,353
3177,652.943,44.4421,14.1105,353
3178,649.748,44.3565,14.1462,353
3179,636.074,44.1823,14.1337,353
3180,636.366,44.0287,14.1379,353
3181,633.03,43.8797,14.121,354
3182,637.227,43.7766,14.0957,354
3183,631.104,43.6166,14.0496,352
3184,624.694,43.4279,14.0445,352
3185,621.624,43.2257,14.0328,351
3186,620.662,43.0381,14.0093,351
3187,630.596,42.9531,13.9684,352
3188,643.136,42.9787,13.9464,353
3189,638.222,42.9665,13.9195,353
3190,621.2,42.8458,13.8649,354
3191,622.98,42.7624,13.8167,355
3192,624.582,42.6995,13.7699,355
3193,624.224,42.6288,13.7376,354
3194,630.202,42.5845,13.6873,352
3195,619.381,42.4678,13.6281,352
3196,615.043,42.391,13.5647,357
3197,615.639,42.315,13.5058,356
3198,626.075,42.2986,13.4791,354
3199,635.468,42.3632,13.4872,355
3200,638.521,42.4308,13.4834,354
3201,645.769,42.5555,13.4455,355
3202,652.292,42.7387,13.4193,357
3203,651.863,42.924,13.3995,359
3204,655.976,43.1071,13.3774,358
3205,665.979,43.3304,13.3635,357
3206,656.081,43.4584,13.3269,357
3207,661.573,43.6251,13.3028,358
3208,652.116,43.7055,13.2789,358
3209,645.404,43.7286,13.2737,358
3210,656.464,43.8045,13.294,356
3211,655.617,43.8288,13.3152,353
3212,659.355,43.9023,13.3544,355
3213,652.82,43.9458,13.4118,357
3214,646.938,43.9914,13.47,361
3215,654.244,44.1104,13.5275,363
3216,643.72,44.1393,13.5975,363
3217,647.748,44.2071,13.6377,364
3218,636.073,44.2179,13.69,367
3219,652.566,44.35,13.7152,367
3220,653.909,44.5278,13.7225,371
3221,658.718,44.6852,13.7463,368
3222,655.846,44.7919,13.7539,367
3223,658.662,44.9081,13.777,367
3224,666.596,45.0328,13.7907,364
3225,661.136,45.0915,13.805,363
3226,660.722,45.1408,13.8423,363
3227,648.65,45.1208,13.8514,365
3228,643.185,45.0625,13.8727,365
3229,640.967,44.9697,13.876,363
3230,646.17,44.9128,13.9175,362
3231,661.653,45.0132,13.9733,365
3232,671.088,45.1726,14.0227,365
3233,670.579,45.3113,14.0562,365
3234,673.721,45.4584,14.0926,365
3235,674.749,45.6102,14.1318,366
3236,680.174,45.7731,14.1502,365
3237,672.457,45.8744,14.1657,366
3238,663.711,45.9379,14.1594,369
3239,672.04,46.0313,14.1411,367
3240,681.336,46.1579,14.112,365
3241,680.702,46.2404,14.0941,363
3242,684.632,46.343,14.1256,363
3243,673.769,46.3676,14.1757,364
3244,673.892,46.4033,14.2192,365
3245,684.803,46.5419,14.2653,367
3246,679.322,46.625,14.313,367
3247,684.29,46.7491,14.3641,368
3248,687.861,46.8473,14.3959,365
3249,686.575,46.9387,14.4158,366
3250,682.718,47.0046,14.4451,367
3251,680.146,47.0186,14.4848,365
3252,681.431,47.0277,14.5107,364
3253,682.588,47.0702,14.5429,366
3254,680.929,47.1089,14.5506,367
3255,672.236,47.117,14.5618,370
3256,685.113,47.1948,14.6053,368
3257,682.301,47.2563,14.6314,369
3258,685.171,47.3196,14.6704,368
3259,673.354,47.3136,14.7012,370
3260,677.119,47.3237,14.7299,369
3261,676.007,47.3244,14.7506,369
3262,691.206,47.4385,14.7549,369
3263,689.586,47.5022,14.7578,367
3264,689.027,47.5811,14.7711,369
3265,685.824,47.6147,14.7833,368
3266,689.242,47.6701,14.7858,368
3267,695.018,47.7362,14.8102,366
3268,698.416,47.7939,14.8295,364
3269,692.474,47.7754,14.8494,362
3270,679.027,47.686,14.8475,364
3271,683.124,47.6105,14.8507,362
3272,672.412,47.4389,14.8509,360
3273,677.171,47.3204,14.8867,360
3274,669.754,47.1477,14.9067,359
3275,667.578,46.9902,14.9315,360
3276,667.42,46.8357,14.942,359
3277,688.878,46.8537,14.9594,359
3278,685.691,46.8596,14.9801,360
3279,664.821,46.7127,14.9982,360
3280,672.139,46.6349,14.9924,360
3281,671.525,46.5736,14.9644,361
3282,681.773,46.5678,14.9407,359
3283,686.496,46.5709,14.8868,357
3284,683.546,46.6043,14.8496,361
3285,670.991,46.5169,14.7954,359
3286,671.392,46.4545,14.746,360
3287,663.653,46.3423,14.6975,360
3288,668.388,46.34,14.7032,365
3289,660.049,46.2137,14.705,360
3290,674.144,46.2164,14.659,361
3291,674.23,46.2323,14.6345,362
3292,670.707,46.1952,14.6153,360
3293,663.936,46.1253,14.6135,361
3294,663.242,46.0955,14.6144,364
3295,649.118,45.9648,14.6249,364
3296,640.906,45.7754,14.5975,363
3297,639.816,45.5982,14.5779,363
3298,636.134,45.4248,14.5427,364
3299,630.121,45.2375,14.542,365
3300,640.909,45.1621,14.5023,366
3301,656.018,45.1943,14.5032,365
3302,659.716,45.2378,14.5082,364
3303,672.044,45.3803,14.4965,365
3304,678.64,45.5177,14.4746,362
3305,672.876,45.6109,14.4653,363
3306,686.588,45.8212,14.4243,365
3307,692.63,46.0668,14.3648,366
3308,681.867,46.2325,14.3092,368
3309,669.48,46.3135,14.2548,370
3310,666.432,46.3378,14.196,368
3311,671.789,46.4249,14.1724,370
3312,671.21,46.4857,14.1824,369
3313,672.489,46.5112,14.1961,366
3314,665.54,46.5077,14.2408,368
3315,661.086,46.4338,14.2839,365
3316,655.277,46.3373,14.3132,366
3317,650.05,46.2247,14.3792,367
3318,630.945,45.982,14.4563,367
3319,635.35,45.798,14.5082,367
3320,636.615,45.631,14.5337,366
3321,630.554,45.425,14.5413,365
3322,625.998,45.1954,14.5686,364
3323,629.098,45.0369,14.5877,366
3324,639.989,44.9761,14.5957,366
3325,647.09,45.0112,14.5946,369
3326,647.181,44.9696,14.5714,363
3327,656.263,44.9617,14.5411,360
3328,664.436,45.0522,14.5058,363
3329,657.393,45.0938,14.4297,364
3330,662.754,45.183,14.3719,365
3331,660.378,45.2326,14.3195,364
3332,647.44,45.2061,14.2548,366
3333,641.196,45.1605,14.1828,368
3334,628.377,44.9766,14.1331,364
3335,624.039,44.745,14.114,361
3336,622.835,44.5292,14.125,361
3337,628.952,44.3811,14.1119,361
3338,623.656,44.2573,14.1095,365
3339,632.391,44.2113,14.1379,365
3340,633.052,44.1511,14.1509,363
3341,645.347,44.2122,14.1789,365
3342,647.412,44.2575,14.1945,363
3343,637.571,44.2377,14.1862,364
3344,640.414,44.2166,14.1719,362
3345,650.172,44.2569,14.1141,362
3346,649.055,44.2848,14.0414,361
3347,657.95,44.3247,13.9737,357
3348,647.055,44.2816,13.9272,357
3349,657.949,44.2842,13.8884,354
3350,656.054,44.2605,13.874,353
3351,659.749,44.2532,13.8551,352
3352,665.774,44.315,13.8743,354
3353,672.997,44.3963,13.8885,352
3354,680.397,44.5218,13.8822,352
3355,683.457,44.6687,13.8756,353
3356,690.711,44.8123,13.8883,350
3357,693.64,44.9349,13.897,348
3358,696.276,45.0366,13.9096,346
3359,689.649,45.0546,13.896,344
3360,687.284,45.0543,13.8969,344
3361,694.155,45.1019,13.8894,344
3362,695.84,45.1164,13.8871,341
3363,681.156,45.0279,13.9065,341
3364,681.44,44.9508,13.932,341
3365,670.896,44.8346,13.9714,343
3366,667.707,44.7086,14.0175,343
3367,663.036,44.5383,14.0626,341
3368,670.532,44.4506,14.1011,342
3369,657.479,44.3194,14.1329,345
3370,653.831,44.1891,14.1386,346
3371,666.748,44.125,14.1385,343
3372,658.573,44.0235,14.1535,344
3373,655.716,43.9004,14.158,343
3374,662.144,43.8224,14.1302,342
3375,663.43,43.7742,14.106,343
3376,660.987,43.689,14.0696,341
3377,655.188,43.5479,14.03,339
3378,642.769,43.2999,13.9766,336
3379,637.892,43.0086,13.9491,333
3380,637.103,42.7186,13.9079,331
3381,636.393,42.4183,13.867,328
3382,629.454,42.1157,13.8469,329
3383,650.208,41.9959,13.815,330
3384,674.287,42.0754,13.7764,332
3385,667.159,42.0986,13.7519,332
3386,660.743,42.0888,13.7368,333
3387,659.469,42.084,13.7101,334
3388,651.122,41.9985,13.6658,332
3389,657.11,41.9623,13.588,332
3390,655.299,41.9427,13.4965,334
3391,658.169,41.9446,13.4055,334
3392,658.052,41.9456,13.3113,334
3393,639.047,41.8422,13.2164,336
3394,650.742,41.8294,13.1787,336
3395,652.268,41.8035,13.2037,334
3396,645.541,41.7471,13.211,335
3397,647.587,41.7106,13.2079,335
3398,657.528,41.783,13.2064,338
3399,659.275,41.8849,13.1796,340
3400,644.648,41.8753,13.1682,340
3401,635.083,41.8129,13.1621,341
3402,627.375,41.692,13.1627,340
3403,631.237,41.5985,13.163,339
3404,632.014,41.4962,13.1305,337
3405,638.112,41.4464,13.1265,337
3406,636.401,41.3659,13.1184,335
3407,641.161,41.3507,13.1007,337
3408,647.245,41.3662,13.0892,336
3409,649.12,41.3681,13.112,334
3410,643.608,41.3325,13.1439,334
3411,634.147,41.2126,13.1409,332
3412,628.333,41.0782,13.1213,333
3413,632.999,41.0137,13.0834,335
3414,635.399,40.9723,13.0541,335
3415,646.56,41.0481,13.0219,338
3416,646.704,41.0921,13.0063,336
3417,642.333,41.1017,12.981,336
3418,645.6,41.1448,12.9763,337
3419,643.14,41.1911,12.9812,339
3420,649.926,41.3039,12.9818,341
3421,655.133,41.4782,12.9706,344
3422,659.82,41.6667,12.9329,344
3423,667.638,41.8257,12.8908,339
3424,672.874,42.0167,12.8705,340
3425,680.287,42.2645,12.8575,342
3426,676.158,42.4961,12.8813,345
3427,668.842,42.6392,12.8951,344
3428,667.658,42.7589,12.8981,344
3429,664.792,42.8459,12.9117,344
3430,658.613,42.8555,12.9262,342
3431,652.152,42.8193,12.9616,342
3432,654.437,42.7903,13.0163,341
3433,667.293,42.8404,13.0754,340
3434,679.764,42.9581,13.1254,339
3435,684.687,43.0971,13.1853,339
3436,673.819,43.1724,13.263,341
3437,685.637,43.3214,13.3357,341
3438,680.073,43.4161,13.3806,341
3439,663.366,43.3854,13.4182,341
3440,651.929,43.2789,13.4455,341
3441,647.936,43.1686,13.4485,342
3442,657.843,43.1009,13.4371,339
3443,676.658,43.1825,13.428,340
3444,677.393,43.2476,13.4438,339
3445,682.553,43.3021,13.4807,336
3446,676.398,43.309,13.5243,336
3447,668.158,43.2845,13.548,338
3448,658.942,43.2121,13.5947,339
3449,657.848,43.1649,13.6244,341
3450,658.663,43.0782,13.6148,337
3451,657.597,42.9433,13.5814,333
3452,672.837,42.9255,13.5468,333
3453,669.454,42.8739,13.5255,332
3454,679.908,42.8981,13.5511,332
3455,674.017,42.8673,13.5716,331
3456,675.016,42.8464,13.5887,331
3457,666.914,42.8117,13.5908,334
3458,660.523,42.7373,13.5831,334
3459,668.27,42.7233,13.5604,334
3460,668.043,42.6837,13.5456,332
3461,669.639,42.6463,13.5184,331
3462,675.575,42.6397,13.4761,330
3463,674.618,42.6403,13.4705,331
3464,671.956,42.623,13.4543,331
3465,667.76,42.5794,13.4619,331
3466,662.184,42.5031,13.4522,331
3467,659.866,42.3941,13.4457,329
3468,655.079,42.2773,13.4348,330
3469,640.871,42.0779,13.4114,330
3470,652.384,41.9766,13.407,330
3471,648.346,41.8467,13.3946,329
3472,654.611,41.7598,13.3829,328
3473,658.45,41.6825,13.3808,326
3474,661.905,41.6488,13.381,327
3475,669.515,41.6947,13.3755,329
3476,662.863,41.6787,13.3619,328
3477,673.077,41.7322,13.3379,328
3478,656.169,41.6929,13.3037,330
3479,654.452,41.6712,13.2671,332
3480,661.907,41.6893,13.2045,331
3481,661.416,41.7022,13.1727,331
3482,654.675,41.6685,13.1319,331
3483,646.807,41.5857,13.1047,331
3484,656.826,41.5663,13.0804,330
3485,671.244,41.6324,13.0698,329
3486,667.119,41.6513,13.0842,328
3487,669.707,41.711,13.0792,330
3488,652.237,41.6351,13.096,329
3489,660.813,41.5866,13.0837,326
3490,658.632,41.5163,13.0769,325
3491,650.369,41.3866,13.0825,324
3492,647.432,41.239,13.0866,323
3493,640.289,41.0603,13.076,323
3494,640.16,40.9119,13.05,324
3495,628.344,40.6897,13.0439,323
3496,633.909,40.5516,13.0647,325
3497,630.818,40.4319,13.0706,327
3498,634.337,40.3603,13.0893,328
3499,651.003,40.3821,13.0656,326
3500,655.203,40.4293,13.0503,326
3501,661.682,40.5269,13.0282,327
3502,659.414,40.5991,12.9875,327
3503,660.073,40.6302,12.9412,324
3504,647.165,40.6104,12.8851,327
3505,662.549,40.6566,12.8386,324
3506,669.194,40.7799,12.7689,327
3507,666.175,40.8573,12.7255,326
3508,675.157,40.9859,12.688,326
3509,678.741,41.0985,12.6655,324
3510,664.867,41.1209,12.6723,325
3511,668.581,41.1525,12.6871,324
3512,669.223,41.1595,12.7178,322
3513,669.8,41.1438,12.7404,320
3514,665.82,41.1167,12.7502,321
3515,666.738,41.0984,12.744,321
3516,667.564,41.0747,12.7585,320
3517,677.308,41.1296,12.7972,321
3518,683.377,41.192,12.8215,319
3519,678.939,41.2321,12.8618,320
3520,674.945,41.2421,12.8972,320
3521,670.451,41.209,12.9042,319
3522,665.506,41.1476,12.9141,319
3523,654.755,41.0106,12.9163,318
3524,654.98,40.8646,12.9114,316
3525,652.482,40.7056,12.9029,315
3526,662.834,40.642,12.8971,316
3527,668.55,40.5834,12.8897,313
3528,662.895,40.5079,12.9069,314
3529,659.606,40.432,12.9265,315
3530,659.345,40.3625,12.9391,315
3531,664.511,40.3333,12.9422,315
3532,660.16,40.2667,12.9318,314
3533,661.644,40.2547,12.9125,317
3534,653.979,40.2072,12.8696,318
3535,657.881,40.2025,12.8237,319
3536,655.993,40.1735,12.7738,318
3537,656.094,40.1231,12.7539,316
3538,655.284,40.0604,12.7355,315
3539,648.256,39.947,12.7118,314
3540,657.23,39.9279,12.688,316
3541,663.507,39.9509,12.6662,316
3542,658.357,39.9134,12.657,314
3543,660.021,39.8777,12.6361,313
3544,663.319,39.8541,12.6323,312
3545,675.287,39.9085,12.6175,312
3546,675.258,40.0217,12.616,317
3547,670.732,40.1196,12.6069,319
3548,663.959,40.1507,12.5911,318
3549,656.063,40.1402,12.5714,319
3550,646.257,40.0675,12.5358,319
3551,646.431,39.9912,12.5298,318
3552,637.588,39.8783,12.537,319
3553,650.329,39.8969,12.5252,322
3554,650.096,39.912,12.5141,322
3555,647.187,39.919,12.5066,323
3556,652.668,39.936,12.5237,321
3557,666.601,40.0291,12.5592,320
3558,665.641,40.0933,12.59,319
3559,663.877,40.1267,12.5997,318
3560,670.389,40.1856,12.5964,317
3561,678.05,40.3004,12.5736,318
3562,680.445,40.4186,12.5497,318
3563,685.301,40.516,12.5142,315
3564,677.071,40.5766,12.5201,317
3565,681.364,40.6323,12.5248,315
3566,675.327,40.6435,12.527,315
3567,675.295,40.6534,12.5324,315
3568,681.565,40.6761,12.5616,313
3569,674.609,40.6523,12.5817,313
3570,673.748,40.5997,12.5922,311
3571,668.473,40.5323,12.6107,312
3572,664.626,40.4477,12.6467,312
3573,661.163,40.4008,12.6838,316
3574,651.747,40.2985,12.7144,316
3575,659.472,40.2692,12.7334,317
3576,661.025,40.2782,12.7508,319
3577,666.022,40.3058,12.7544,318
3578,671.42,40.3652,12.7575,318
3579,669.978,40.4091,12.7646,318
3580,665.98,40.4353,12.7571,319
3581,670.482,40.5007,12.7406,320
3582,672.734,40.5866,12.7195,321
3583,675.661,40.6954,12.6929,322
3584,672.895,40.7876,12.6782,323
3585,670.405,40.8665,12.6461,324
3586,667.265,40.9165,12.6369,324
3587,679.738,41.056,12.6397,325
3588,672.964,41.1104,12.6484,323
3589,674.068,41.1663,12.667,323
3590,675.961,41.2286,12.6808,323
3591,687.565,41.3471,12.689,322
3592,690.809,41.4741,12.7096,322
3593,691.928,41.6348,12.7365,325
3594,681.235,41.6951,12.7707,324
3595,672.511,41.6917,12.7996,324
3596,671.86,41.7101,12.8243,326
3597,658.674,41.6647,12.84,328
3598,665.707,41.6962,12.8838,330
3599,666.636,41.7306,12.9009,330
3600,669.273,41.7662,12.9184,329
3601,680.645,41.8608,12.938,328
3602,676.481,41.9435,12.9751,330
3603,670.933,41.9804,13.015,330
3604,683.939,42.1265,13.0654,332
3605,683.045,42.2641,13.0844,334
3606,670.541,42.29,13.0833,332
3607,674.587,42.3146,13.0891,330
3608,671.028,42.3,13.0748,330
3609,670.525,42.2964,13.0847,330
3610,681.773,42.3683,13.0955,330
3611,685.596,42.4581,13.1067,330
3612,675.536,42.4583,13.1363,329
3613,682.682,42.4931,13.1623,328
3614,681.914,42.4799,13.1739,325
3615,680.323,42.4187,13.2197,322
3616,682.49,42.3911,13.2629,323
3617,690.741,42.4336,13.2711,324
3618,690.967,42.5128,13.2788,327
3619,690.271,42.5526,13.2742,325
3620,685.143,42.5936,13.273,328
3621,680.529,42.5867,13.2956,327
3622,687.176,42.6377,13.3238,328
3623,688.659,42.7063,13.3239,329
3624,682.793,42.7285,13.3348,329
3625,687.413,42.7661,13.3306,328
3626,684.372,42.7663,13.3114,327
3627,678.935,42.7306,13.3028,327
3628,687.541,42.7556,13.3161,327
3629,697.987,42.8605,13.341,328
3630,691.189,42.9223,13.3534,329
3631,704.87,43.0417,13.3663,327
3632,694.683,43.1209,13.3642,330
3633,692.714,43.1786,13.3802,330
3634,680.143,43.1461,13.4017,330
3635,683.229,43.1246,13.4087,329
3636,676.106,43.0838,13.4204,331
3637,669.695,43.0171,13.4205,332
3638,655.826,42.8892,13.4093,334
3639,662.243,42.8183,13.4172,334
3640,659.919,42.7266,13.4501,333
3641,665.027,42.7171,13.4695,336
3642,672.324,42.7326,13.507,334
3643,653.692,42.633,13.5318,335
3644,653.123,42.54,13.5499,335
3645,662.51,42.5206,13.5397,335
3646,656.559,42.4629,13.533,335
3647,659.303,42.4424,13.5201,336
3648,655.473,42.4356,13.4992,339
3649,645.726,42.338,13.4591,337
3650,629.753,42.1178,13.4368,335
3651,627.978,41.9448,13.4081,338
3652,623.68,41.7726,13.4051,339
3653,633.312,41.6727,13.41,338
3654,627.581,41.5442,13.3787,338
3655,639.523,41.5477,13.3495,341
3656,634.971,41.5193,13.3434,341
3657,639.873,41.4912,13.3253,338
3658,646.986,41.5148,13.3189,338
3659,645.287,41.5489,13.3168,340
3660,647.359,41.6183,13.2861,342
3661,648.323,41.7365,13.217,346
3662,643.791,41.8595,13.1627,350
3663,638.812,41.922,13.1087,349
3664,646.93,42.0598,13.0773,351
3665,664.137,42.2799,13.037,349
3666,654.424,42.408,13.0381,349
3667,651.081,42.4988,13.0292,349
3668,646.273,42.546,13.0204,349
3669,650.046,42.6024,13.0278,348
3670,653.441,42.6519,13.0385,346
3671,663.697,42.7299,13.0603,343
3672,670.227,42.8451,13.0974,343
3673,670.705,42.9641,13.136,344
3674,669.334,43.0353,13.1556,342
3675,678.001,43.1461,13.1988,341
3676,666.901,43.1558,13.2679,340
3677,656.011,43.1019,13.3081,341
3678,651.61,43.011,13.3366,340
3679,652.149,42.9334,13.3514,340
3680,643.634,42.7932,13.3691,339
3681,656.67,42.7574,13.3846,339
3682,645.003,42.6575,13.4091,340
3683,649.803,42.6013,13.4452,340
3684,656.823,42.6245,13.4826,342
3685,664.94,42.7268,13.5049,344
3686,653.346,42.7499,13.5397,345
3687,653.712,42.7856,13.5427,346
3688,658.541,42.8889,13.5258,349
3689,647.587,42.9286,13.4973,351
3690,642.228,42.9137,13.473,350
3691,647.305,42.924,13.429,349
3692,650.075,42.9405,13.4177,348
3693,648.967,42.9103,13.3864,345
3694,649.77,42.8765,13.3688,344
3695,660.393,42.9707,13.376,348
3696,651.054,43.0015,13.4081,349
3697,653.449,43.0708,13.4154,351
3698,655.604,43.1356,13.4266,350
3699,653.943,43.1817,13.459,350
3700,658.749,43.257,13.4714,350
3701,662.174,43.3359,13.4668,350
3702,663.457,43.4408,13.47,351
3703,651.111,43.4963,13.4752,355
3704,658,43.5579,13.4657,352
3705,657.9,43.5871,13.4551,350
3706,656.01,43.6123,13.4847,351
3707,666.009,43.7059,13.4943,351
3708,666.008,43.8023,13.5161,352
3709,667.807,43.9012,13.5364,352
3710,653.227,43.898,13.5509,354
3711,651.804,43.8727,13.5745,352
3712,650.523,43.8533,13.5993,353
3713,652.071,43.8842,13.6322,356
3714,656.164,43.9538,13.6496,357
3715,656.248,44.0042,13.6689,356
3716,654.523,44.0118,13.6781,354
3717,662.871,44.1037,13.686,356
3718,672.184,44.2145,13.7154,353
3719,676.065,44.3542,13.7456,354
3720,670.559,44.4906,13.7766,358
3721,665.603,44.6145,13.7757,361
3722,668.343,44.7326,13.7677,360
3723,665.408,44.804,13.7616,359
3724,660.067,44.829,13.7713,359
3725,655.261,44.8413,13.7932,361
3726,652.735,44.8586,13.809,363
3727,644.161,44.8477,13.8114,366
3728,634.645,44.7554,13.8402,365
3729,628.781,44.6296,13.875,365
3730,646.002,44.6568,13.9188,366
3731,657.002,44.7626,13.9616,366
3732,661.502,44.8653,14.0005,364
3733,658.352,44.9339,14.0376,364
3734,660.917,45.0266,14.06,365
3735,660.525,45.094,14.0678,364
3736,670.072,45.148,14.0717,358
3737,684.065,45.3108,14.0771,359
3738,681.359,45.4236,14.0737,358
3739,665.423,45.3962,14.0447,357
3740,666.381,45.3533,14.0052,355
3741,665.442,45.2577,14.0138,351
3742,665.498,45.1726,14.047,351
3743,668.248,45.1161,14.0792,351
3744,672.524,45.096,14.1007,351
3745,664.671,45.0223,14.1298,351
3746,663.904,44.9509,14.151,351
3747,671.314,44.9398,14.1679,351
3748,674.382,44.9517,14.219,351
3749,678.944,44.9818,14.2544,350
3750,677.65,45.0253,14.2458,352
3751,682.785,45.1138,14.2324,353
3752,677.506,45.1423,14.2023,352
3753,679.056,45.1659,14.1756,351
3754,689.45,45.2476,14.1579,350
3755,687.105,45.3041,14.1516,350
3756,686.795,45.3393,14.1285,349
3757,673.015,45.2733,14.1061,349
3758,671.414,45.1776,14.1026,347
3759,661.872,45.0375,14.1063,348
3760,652.385,44.8331,14.1158,347
3761,645.647,44.5785,14.1294,345
3762,661.182,44.4721,14.1572,346
3763,666.164,44.3739,14.1661,343
3764,653.547,44.1737,14.1735,341
3765,655.693,43.9596,14.1992,337
3766,666.623,43.8428,14.2169,337
3767,680.961,43.8883,14.228,341
3768,685.765,43.9621,14.2073,341
3769,670.288,43.9084,14.1772,340
